Number of Records,Anger,Anticipation,Disgust,Emotion,Fear,Joy,Negative,Positive,Sadness,Surprise,Trust,Word
,,,1,,,,sadness,,,, positive, sadness,,,,,sympathy
,,,1,,,,sadness,,,, positive, sadness,,, trust,,apologize
,,,1,,,,sadness,,, negative,,,,,,,irregularity
,,,1,,,,sadness,,, negative,, sadness,,,,,abortive
,,,1,,,,sadness,,, negative,, sadness,,,,,abscess
,,,1,,,,sadness,,, negative,, sadness,,,,,absent
,,,1,,,,sadness,,, negative,, sadness,,,,,absentee
,,,1,,,,sadness,,, negative,, sadness,,,,,abysmal
,,,1,,,,sadness,,, negative,, sadness,,,,,ache
,,,1,,,,sadness,,, negative,, sadness,,,,,aching
,,,1,,,,sadness,,, negative,, sadness,,,,,ail
,,,1,,,,sadness,,, negative,, sadness,,,,,alienated
,,,1,,,,sadness,,, negative,, sadness,,,,,annulment
,,,1,,,,sadness,,, negative,, sadness,,,,,apathetic
,,,1,,,,sadness,,, negative,, sadness,,,,,apathy
,,,1,,,,sadness,,, negative,, sadness,,,,,arid
,,,1,,,,sadness,,, negative,, sadness,,,,,ashes
,,,1,,,,sadness,,, negative,, sadness,,,,,attenuation
,,,1,,,,sadness,,, negative,, sadness,,,,,backwater
,,,1,,,,sadness,,, negative,, sadness,,,,,badly
,,,1,,,,sadness,,, negative,, sadness,,,,,barren
,,,1,,,,sadness,,, negative,, sadness,,,,,beg
,,,1,,,,sadness,,, negative,, sadness,,,,,beggar
,,,1,,,,sadness,,, negative,, sadness,,,,,bereaved
,,,1,,,,sadness,,, negative,, sadness,,,,,bereavement
,,,1,,,,sadness,,, negative,, sadness,,,,,black
,,,1,,,,sadness,,, negative,, sadness,,,,,bleak
,,,1,,,,sadness,,, negative,, sadness,,,,,blindly
,,,1,,,,sadness,,, negative,, sadness,,,,,blindness
,,,1,,,,sadness,,, negative,, sadness,,,,,boredom
,,,1,,,,sadness,,, negative,, sadness,,,,,bottom
,,,1,,,,sadness,,, negative,, sadness,,,,,breakup
,,,1,,,,sadness,,, negative,, sadness,,,,,cage
,,,1,,,,sadness,,, negative,, sadness,,,,,cancel
,,,1,,,,sadness,,, negative,, sadness,,,,,captivity
,,,1,,,,sadness,,, negative,, sadness,,,,,chronic
,,,1,,,,sadness,,, negative,, sadness,,,,,clouded
,,,1,,,,sadness,,, negative,, sadness,,,,,cocaine
,,,1,,,,sadness,,, negative,, sadness,,,,,committal
,,,1,,,,sadness,,, negative,, sadness,,,,,conceal
,,,1,,,,sadness,,, negative,, sadness,,,,,crippled
,,,1,,,,sadness,,, negative,, sadness,,,,,crumbling
,,,1,,,,sadness,,, negative,, sadness,,,,,cry
,,,1,,,,sadness,,, negative,, sadness,,,,,crying
,,,1,,,,sadness,,, negative,, sadness,,,,,cumbersome
,,,1,,,,sadness,,, negative,, sadness,,,,,cytomegalovirus
,,,1,,,,sadness,,, negative,, sadness,,,,,damages
,,,1,,,,sadness,,, negative,, sadness,,,,,debt
,,,1,,,,sadness,,, negative,, sadness,,,,,deceased
,,,1,,,,sadness,,, negative,, sadness,,,,,defeated
,,,1,,,,sadness,,, negative,, sadness,,,,,defunct
,,,1,,,,sadness,,, negative,, sadness,,,,,delirious
,,,1,,,,sadness,,, negative,, sadness,,,,,denied
,,,1,,,,sadness,,, negative,, sadness,,,,,departed
,,,1,,,,sadness,,, negative,, sadness,,,,,departure
,,,1,,,,sadness,,, negative,, sadness,,,,,depression
,,,1,,,,sadness,,, negative,, sadness,,,,,depressive
,,,1,,,,sadness,,, negative,, sadness,,,,,detention
,,,1,,,,sadness,,, negative,, sadness,,,,,difficulties
,,,1,,,,sadness,,, negative,, sadness,,,,,diminish
,,,1,,,,sadness,,, negative,, sadness,,,,,disability
,,,1,,,,sadness,,, negative,, sadness,,,,,disappointing
,,,1,,,,sadness,,, negative,, sadness,,,,,disapproval
,,,1,,,,sadness,,, negative,, sadness,,,,,discomfort
,,,1,,,,sadness,,, negative,, sadness,,,,,disconnect
,,,1,,,,sadness,,, negative,, sadness,,,,,disconnected
,,,1,,,,sadness,,, negative,, sadness,,,,,disheartened
,,,1,,,,sadness,,, negative,, sadness,,,,,disheartening
,,,1,,,,sadness,,, negative,, sadness,,,,,dispassionate
,,,1,,,,sadness,,, negative,, sadness,,,,,dispel
,,,1,,,,sadness,,, negative,, sadness,,,,,disqualify
,,,1,,,,sadness,,, negative,, sadness,,,,,distraught
,,,1,,,,sadness,,, negative,, sadness,,,,,doldrums
,,,1,,,,sadness,,, negative,, sadness,,,,,dole
,,,1,,,,sadness,,, negative,, sadness,,,,,dolor
,,,1,,,,sadness,,, negative,, sadness,,,,,drab
,,,1,,,,sadness,,, negative,, sadness,,,,,dreary
,,,1,,,,sadness,,, negative,, sadness,,,,,dull
,,,1,,,,sadness,,, negative,, sadness,,,,,embarrass
,,,1,,,,sadness,,, negative,, sadness,,,,,error
,,,1,,,,sadness,,, negative,, sadness,,,,,evict
,,,1,,,,sadness,,, negative,, sadness,,,,,excluding
,,,1,,,,sadness,,, negative,, sadness,,,,,exhausted
,,,1,,,,sadness,,, negative,, sadness,,,,,expire
,,,1,,,,sadness,,, negative,, sadness,,,,,extinct
,,,1,,,,sadness,,, negative,, sadness,,,,,faithless
,,,1,,,,sadness,,, negative,, sadness,,,,,fall
,,,1,,,,sadness,,, negative,, sadness,,,,,falling
,,,1,,,,sadness,,, negative,, sadness,,,,,famine
,,,1,,,,sadness,,, negative,, sadness,,,,,fasting
,,,1,,,,sadness,,, negative,, sadness,,,,,fatigued
,,,1,,,,sadness,,, negative,, sadness,,,,,fault
,,,1,,,,sadness,,, negative,, sadness,,,,,feeble
,,,1,,,,sadness,,, negative,, sadness,,,,,fell
,,,1,,,,sadness,,, negative,, sadness,,,,,flaccid
,,,1,,,,sadness,,, negative,, sadness,,,,,flaw
,,,1,,,,sadness,,, negative,, sadness,,,,,forbid
,,,1,,,,sadness,,, negative,, sadness,,,,,forlorn
,,,1,,,,sadness,,, negative,, sadness,,,,,forsake
,,,1,,,,sadness,,, negative,, sadness,,,,,frailty
,,,1,,,,sadness,,, negative,, sadness,,,,,frayed
,,,1,,,,sadness,,, negative,, sadness,,,,,frown
,,,1,,,,sadness,,, negative,, sadness,,,,,fruitless
,,,1,,,,sadness,,, negative,, sadness,,,,,funk
,,,1,,,,sadness,,, negative,, sadness,,,,,futile
,,,1,,,,sadness,,, negative,, sadness,,,,,geriatric
,,,1,,,,sadness,,, negative,, sadness,,,,,gloom
,,,1,,,,sadness,,, negative,, sadness,,,,,gloomy
,,,1,,,,sadness,,, negative,, sadness,,,,,glum
,,,1,,,,sadness,,, negative,, sadness,,,,,grief
,,,1,,,,sadness,,, negative,, sadness,,,,,haggard
,,,1,,,,sadness,,, negative,, sadness,,,,,handicap
,,,1,,,,sadness,,, negative,, sadness,,,,,hardship
,,,1,,,,sadness,,, negative,, sadness,,,,,heartache
,,,1,,,,sadness,,, negative,, sadness,,,,,heartless
,,,1,,,,sadness,,, negative,, sadness,,,,,hindering
,,,1,,,,sadness,,, negative,, sadness,,,,,hoary
,,,1,,,,sadness,,, negative,, sadness,,,,,hobo
,,,1,,,,sadness,,, negative,, sadness,,,,,hollow
,,,1,,,,sadness,,, negative,, sadness,,,,,homesick
,,,1,,,,sadness,,, negative,, sadness,,,,,impossible
,,,1,,,,sadness,,, negative,, sadness,,,,,imprudent
,,,1,,,,sadness,,, negative,, sadness,,,,,inability
,,,1,,,,sadness,,, negative,, sadness,,,,,inadequate
,,,1,,,,sadness,,, negative,, sadness,,,,,inconsequential
,,,1,,,,sadness,,, negative,, sadness,,,,,indigent
,,,1,,,,sadness,,, negative,, sadness,,,,,inefficient
,,,1,,,,sadness,,, negative,, sadness,,,,,infamy
,,,1,,,,sadness,,, negative,, sadness,,,,,inferior
,,,1,,,,sadness,,, negative,, sadness,,,,,infertility
,,,1,,,,sadness,,, negative,, sadness,,,,,inhospitable
,,,1,,,,sadness,,, negative,, sadness,,,,,inhumanity
,,,1,,,,sadness,,, negative,, sadness,,,,,inter
,,,1,,,,sadness,,, negative,, sadness,,,,,interment
,,,1,,,,sadness,,, negative,, sadness,,,,,interrupted
,,,1,,,,sadness,,, negative,, sadness,,,,,isolation
,,,1,,,,sadness,,, negative,, sadness,,,,,labored
,,,1,,,,sadness,,, negative,, sadness,,,,,late
,,,1,,,,sadness,,, negative,, sadness,,,,,lax
,,,1,,,,sadness,,, negative,, sadness,,,,,lethargy
,,,1,,,,sadness,,, negative,, sadness,,,,,listless
,,,1,,,,sadness,,, negative,, sadness,,,,,lonesome
,,,1,,,,sadness,,, negative,, sadness,,,,,lost
,,,1,,,,sadness,,, negative,, sadness,,,,,lower
,,,1,,,,sadness,,, negative,, sadness,,,,,lowest
,,,1,,,,sadness,,, negative,, sadness,,,,,lowly
,,,1,,,,sadness,,, negative,, sadness,,,,,malaise
,,,1,,,,sadness,,, negative,, sadness,,,,,margin
,,,1,,,,sadness,,, negative,, sadness,,,,,meaningless
,,,1,,,,sadness,,, negative,, sadness,,,,,melancholic
,,,1,,,,sadness,,, negative,, sadness,,,,,melancholy
,,,1,,,,sadness,,, negative,, sadness,,,,,meltdown
,,,1,,,,sadness,,, negative,, sadness,,,,,miserably
,,,1,,,,sadness,,, negative,, sadness,,,,,misrepresentation
,,,1,,,,sadness,,, negative,, sadness,,,,,mistake
,,,1,,,,sadness,,, negative,, sadness,,,,,monsoon
,,,1,,,,sadness,,, negative,, sadness,,,,,morbid
,,,1,,,,sadness,,, negative,, sadness,,,,,moribund
,,,1,,,,sadness,,, negative,, sadness,,,,,mourn
,,,1,,,,sadness,,, negative,, sadness,,,,,mourning
,,,1,,,,sadness,,, negative,, sadness,,,,,negative
,,,1,,,,sadness,,, negative,, sadness,,,,,negro
,,,1,,,,sadness,,, negative,, sadness,,,,,nonsensical
,,,1,,,,sadness,,, negative,, sadness,,,,,noose
,,,1,,,,sadness,,, negative,, sadness,,,,,nothingness
,,,1,,,,sadness,,, negative,, sadness,,,,,numbness
,,,1,,,,sadness,,, negative,, sadness,,,,,obituary
,,,1,,,,sadness,,, negative,, sadness,,,,,ovation
,,,1,,,,sadness,,, negative,, sadness,,,,,overload
,,,1,,,,sadness,,, negative,, sadness,,,,,overwhelmed
,,,1,,,,sadness,,, negative,, sadness,,,,,painfully
,,,1,,,,sadness,,, negative,, sadness,,,,,pauper
,,,1,,,,sadness,,, negative,, sadness,,,,,perished
,,,1,,,,sadness,,, negative,, sadness,,,,,perplexity
,,,1,,,,sadness,,, negative,, sadness,,,,,pine
,,,1,,,,sadness,,, negative,, sadness,,,,,pointless
,,,1,,,,sadness,,, negative,, sadness,,,,,posthumous
,,,1,,,,sadness,,, negative,, sadness,,,,,rack
,,,1,,,,sadness,,, negative,, sadness,,,,,refused
,,,1,,,,sadness,,, negative,, sadness,,,,,regret
,,,1,,,,sadness,,, negative,, sadness,,,,,regrettable
,,,1,,,,sadness,,, negative,, sadness,,,,,regretted
,,,1,,,,sadness,,, negative,, sadness,,,,,regretting
,,,1,,,,sadness,,, negative,, sadness,,,,,remorse
,,,1,,,,sadness,,, negative,, sadness,,,,,repress
,,,1,,,,sadness,,, negative,, sadness,,,,,resigned
,,,1,,,,sadness,,, negative,, sadness,,,,,restrict
,,,1,,,,sadness,,, negative,, sadness,,,,,rue
,,,1,,,,sadness,,, negative,, sadness,,,,,rumor
,,,1,,,,sadness,,, negative,, sadness,,,,,runaway
,,,1,,,,sadness,,, negative,, sadness,,,,,sadly
,,,1,,,,sadness,,, negative,, sadness,,,,,sap
,,,1,,,,sadness,,, negative,, sadness,,,,,scarcely
,,,1,,,,sadness,,, negative,, sadness,,,,,secluded
,,,1,,,,sadness,,, negative,, sadness,,,,,sequestration
,,,1,,,,sadness,,, negative,, sadness,,,,,setback
,,,1,,,,sadness,,, negative,, sadness,,,,,shameful
,,,1,,,,sadness,,, negative,, sadness,,,,,shattered
,,,1,,,,sadness,,, negative,, sadness,,,,,sluggish
,,,1,,,,sadness,,, negative,, sadness,,,,,slump
,,,1,,,,sadness,,, negative,, sadness,,,,,sob
,,,1,,,,sadness,,, negative,, sadness,,,,,somber
,,,1,,,,sadness,,, negative,, sadness,,,,,sorely
,,,1,,,,sadness,,, negative,, sadness,,,,,sorrowful
,,,1,,,,sadness,,, negative,, sadness,,,,,splitting
,,,1,,,,sadness,,, negative,, sadness,,,,,spoiler
,,,1,,,,sadness,,, negative,, sadness,,,,,sprain
,,,1,,,,sadness,,, negative,, sadness,,,,,stagnant
,,,1,,,,sadness,,, negative,, sadness,,,,,sterile
,,,1,,,,sadness,,, negative,, sadness,,,,,stillborn
,,,1,,,,sadness,,, negative,, sadness,,,,,strip
,,,1,,,,sadness,,, negative,, sadness,,,,,subjected
,,,1,,,,sadness,,, negative,, sadness,,,,,subsidence
,,,1,,,,sadness,,, negative,, sadness,,,,,surrendering
,,,1,,,,sadness,,, negative,, sadness,,,,,taint
,,,1,,,,sadness,,, negative,, sadness,,,,,tax
,,,1,,,,sadness,,, negative,, sadness,,,,,termination
,,,1,,,,sadness,,, negative,, sadness,,,,,tough
,,,1,,,,sadness,,, negative,, sadness,,,,,unable
,,,1,,,,sadness,,, negative,, sadness,,,,,unacceptable
,,,1,,,,sadness,,, negative,, sadness,,,,,undesired
,,,1,,,,sadness,,, negative,, sadness,,,,,uneducated
,,,1,,,,sadness,,, negative,, sadness,,,,,unfortunate
,,,1,,,,sadness,,, negative,, sadness,,,,,ungodly
,,,1,,,,sadness,,, negative,, sadness,,,,,unhappiness
,,,1,,,,sadness,,, negative,, sadness,,,,,unimportant
,,,1,,,,sadness,,, negative,, sadness,,,,,uninspired
,,,1,,,,sadness,,, negative,, sadness,,,,,uninterested
,,,1,,,,sadness,,, negative,, sadness,,,,,uninteresting
,,,1,,,,sadness,,, negative,, sadness,,,,,unrequited
,,,1,,,,sadness,,, negative,, sadness,,,,,unsuccessful
,,,1,,,,sadness,,, negative,, sadness,,,,,untitled
,,,1,,,,sadness,,, negative,, sadness,,,,,unwelcome
,,,1,,,,sadness,,, negative,, sadness,,,,,unwell
,,,1,,,,sadness,,, negative,, sadness,,,,,wane
,,,1,,,,sadness,,, negative,, sadness,,,,,wanting
,,,1,,,,sadness,,, negative,, sadness,,,,,wearily
,,,1,,,,sadness,,, negative,, sadness,,,,,weariness
,,,1,,,,sadness,,, negative,, sadness,,,,,weary
,,,1,,,,sadness,,, negative,, sadness,,,,,weeds
,,,1,,,,sadness,,, negative,, sadness,,,,,weep
,,,1,,,,sadness,,, negative,, sadness,,,,,withdraw
,,,1,,,,sadness,,, negative,, sadness,,,,,wither
,,,1,,,,sadness,,, negative,, sadness,,,,,woeful
,,,1,,,,sadness,,, negative,, sadness,,,,,worn
,,,1,,,,sadness,,, negative,, sadness,,,,,worried
,,,1,,,,sadness,,, negative,, sadness,,, trust,,gullible
,,,1,,,,sadness,,, negative,, sadness,,, trust,,sadness
,,,1,,,,sadness,,, negative,, sadness,, surprise,,,leave
,,,1,,,,sadness,,, negative,, sadness,, surprise,,,obit
,,,1,,,,sadness,,, negative,, sadness,, surprise,,,resignation
,,,1,,,,sadness,,, negative, positive, sadness,,,,,intervention
,,,1,,,,sadness,, joy,, positive, sadness,,,,,demonstrative
,,,1,,,,sadness,, joy,, positive, sadness,,,,,music
,,,1,,,,sadness,, joy,, positive, sadness,,,,,sonnet
,,,1,,,,sadness,, joy,, positive, sadness,,, trust,,esteem
,,,1,,,,sadness,, joy,, positive, sadness,,, trust,,heartfelt
,,,1,,,,sadness,, joy,, positive, sadness,, surprise,,,procession
,,,1,,,,sadness, fear,,,, sadness,,,,,bomber
,,,1,,,,sadness, fear,,,, sadness,,,,,concerned
,,,1,,,,sadness, fear,,,, sadness,,,,,descent
,,,1,,,,sadness, fear,,,, sadness,,,,,endocarditis
,,,1,,,,sadness, fear,,,, sadness,,,,,intercede
,,,1,,,,sadness, fear,,,, sadness,,,,,moan
,,,1,,,,sadness, fear,,,, sadness,,,,,penance
,,,1,,,,sadness, fear,,,, sadness,,,,,seriousness
,,,1,,,,sadness, fear,,,, sadness,,,,,stretcher
,,,1,,,,sadness, fear,,,, sadness,,,,,surgery
,,,1,,,,sadness, fear,,,, sadness,,,,,unrest
,,,1,,,,sadness, fear,,,, sadness,,,,,whimper
,,,1,,,,sadness, fear,,,, sadness,,, trust,,hospital
,,,1,,,,sadness, fear,,, positive, sadness,,,,,stillness
,,,1,,,,sadness, fear,,, positive, sadness,,, trust,,fortress
,,,1,,,,sadness, fear,, negative,, sadness,,,,,abandon
,,,1,,,,sadness, fear,, negative,, sadness,,,,,absence
,,,1,,,,sadness, fear,, negative,, sadness,,,,,abyss
,,,1,,,,sadness, fear,, negative,, sadness,,,,,afflict
,,,1,,,,sadness, fear,, negative,, sadness,,,,,ailing
,,,1,,,,sadness, fear,, negative,, sadness,,,,,appendicitis
,,,1,,,,sadness, fear,, negative,, sadness,,,,,atherosclerosis
,,,1,,,,sadness, fear,, negative,, sadness,,,,,austere
,,,1,,,,sadness, fear,, negative,, sadness,,,,,bankrupt
,,,1,,,,sadness, fear,, negative,, sadness,,,,,battered
,,,1,,,,sadness, fear,, negative,, sadness,,,,,bier
,,,1,,,,sadness, fear,, negative,, sadness,,,,,blackness
,,,1,,,,sadness, fear,, negative,, sadness,,,,,blues
,,,1,,,,sadness, fear,, negative,, sadness,,,,,bondage
,,,1,,,,sadness, fear,, negative,, sadness,,,,,broke
,,,1,,,,sadness, fear,, negative,, sadness,,,,,burdensome
,,,1,,,,sadness, fear,, negative,, sadness,,,,,buried
,,,1,,,,sadness, fear,, negative,, sadness,,,,,captive
,,,1,,,,sadness, fear,, negative,, sadness,,,,,carcinoma
,,,1,,,,sadness, fear,, negative,, sadness,,,,,cardiomyopathy
,,,1,,,,sadness, fear,, negative,, sadness,,,,,case
,,,1,,,,sadness, fear,, negative,, sadness,,,,,casket
,,,1,,,,sadness, fear,, negative,, sadness,,,,,cemetery
,,,1,,,,sadness, fear,, negative,, sadness,,,,,chargeable
,,,1,,,,sadness, fear,, negative,, sadness,,,,,coffin
,,,1,,,,sadness, fear,, negative,, sadness,,,,,coma
,,,1,,,,sadness, fear,, negative,, sadness,,,,,comatose
,,,1,,,,sadness, fear,, negative,, sadness,,,,,cripple
,,,1,,,,sadness, fear,, negative,, sadness,,,,,crypt
,,,1,,,,sadness, fear,, negative,, sadness,,,,,cyst
,,,1,,,,sadness, fear,, negative,, sadness,,,,,danger
,,,1,,,,sadness, fear,, negative,, sadness,,,,,darken
,,,1,,,,sadness, fear,, negative,, sadness,,,,,darkened
,,,1,,,,sadness, fear,, negative,, sadness,,,,,debacle
,,,1,,,,sadness, fear,, negative,, sadness,,,,,decay
,,,1,,,,sadness, fear,, negative,, sadness,,,,,defenseless
,,,1,,,,sadness, fear,, negative,, sadness,,,,,dementia
,,,1,,,,sadness, fear,, negative,, sadness,,,,,demise
,,,1,,,,sadness, fear,, negative,, sadness,,,,,demoralized
,,,1,,,,sadness, fear,, negative,, sadness,,,,,dependence
,,,1,,,,sadness, fear,, negative,, sadness,,,,,deport
,,,1,,,,sadness, fear,, negative,, sadness,,,,,depress
,,,1,,,,sadness, fear,, negative,, sadness,,,,,desolation
,,,1,,,,sadness, fear,, negative,, sadness,,,,,despairing
,,,1,,,,sadness, fear,, negative,, sadness,,,,,destitute
,,,1,,,,sadness, fear,, negative,, sadness,,,,,deteriorate
,,,1,,,,sadness, fear,, negative,, sadness,,,,,die
,,,1,,,,sadness, fear,, negative,, sadness,,,,,disable
,,,1,,,,sadness, fear,, negative,, sadness,,,,,disabled
,,,1,,,,sadness, fear,, negative,, sadness,,,,,discourage
,,,1,,,,sadness, fear,, negative,, sadness,,,,,disembodied
,,,1,,,,sadness, fear,, negative,, sadness,,,,,doomed
,,,1,,,,sadness, fear,, negative,, sadness,,,,,downfall
,,,1,,,,sadness, fear,, negative,, sadness,,,,,drown
,,,1,,,,sadness, fear,, negative,, sadness,,,,,dwarfed
,,,1,,,,sadness, fear,, negative,, sadness,,,,,emaciated
,,,1,,,,sadness, fear,, negative,, sadness,,,,,embolism
,,,1,,,,sadness, fear,, negative,, sadness,,,,,euthanasia
,,,1,,,,sadness, fear,, negative,, sadness,,,,,evasion
,,,1,,,,sadness, fear,, negative,, sadness,,,,,exorcism
,,,1,,,,sadness, fear,, negative,, sadness,,,,,exterminate
,,,1,,,,sadness, fear,, negative,, sadness,,,,,fatality
,,,1,,,,sadness, fear,, negative,, sadness,,,,,fearful
,,,1,,,,sadness, fear,, negative,, sadness,,,,,flounder
,,,1,,,,sadness, fear,, negative,, sadness,,,,,foreclose
,,,1,,,,sadness, fear,, negative,, sadness,,,,,forfeiture
,,,1,,,,sadness, fear,, negative,, sadness,,,,,forgotten
,,,1,,,,sadness, fear,, negative,, sadness,,,,,fragile
,,,1,,,,sadness, fear,, negative,, sadness,,,,,fraught
,,,1,,,,sadness, fear,, negative,, sadness,,,,,grave
,,,1,,,,sadness, fear,, negative,, sadness,,,,,grieve
,,,1,,,,sadness, fear,, negative,, sadness,,,,,grounded
,,,1,,,,sadness, fear,, negative,, sadness,,,,,halting
,,,1,,,,sadness, fear,, negative,, sadness,,,,,haunted
,,,1,,,,sadness, fear,, negative,, sadness,,,,,hearse
,,,1,,,,sadness, fear,, negative,, sadness,,,,,helpless
,,,1,,,,sadness, fear,, negative,, sadness,,,,,helplessness
,,,1,,,,sadness, fear,, negative,, sadness,,,,,hopeless
,,,1,,,,sadness, fear,, negative,, sadness,,,,,horrors
,,,1,,,,sadness, fear,, negative,, sadness,,,,,illness
,,,1,,,,sadness, fear,, negative,, sadness,,,,,incrimination
,,,1,,,,sadness, fear,, negative,, sadness,,,,,infliction
,,,1,,,,sadness, fear,, negative,, sadness,,,,,injured
,,,1,,,,sadness, fear,, negative,, sadness,,,,,insurmountable
,,,1,,,,sadness, fear,, negative,, sadness,,,,,irreparable
,,,1,,,,sadness, fear,, negative,, sadness,,,,,isolated
,,,1,,,,sadness, fear,, negative,, sadness,,,,,jail
,,,1,,,,sadness, fear,, negative,, sadness,,,,,jarring
,,,1,,,,sadness, fear,, negative,, sadness,,,,,kill
,,,1,,,,sadness, fear,, negative,, sadness,,,,,knell
,,,1,,,,sadness, fear,, negative,, sadness,,,,,landslide
,,,1,,,,sadness, fear,, negative,, sadness,,,,,languishing
,,,1,,,,sadness, fear,, negative,, sadness,,,,,lifeless
,,,1,,,,sadness, fear,, negative,, sadness,,,,,lockup
,,,1,,,,sadness, fear,, negative,, sadness,,,,,loneliness
,,,1,,,,sadness, fear,, negative,, sadness,,,,,malignancy
,,,1,,,,sadness, fear,, negative,, sadness,,,,,martyr
,,,1,,,,sadness, fear,, negative,, sadness,,,,,martyrdom
,,,1,,,,sadness, fear,, negative,, sadness,,,,,miscarriage
,,,1,,,,sadness, fear,, negative,, sadness,,,,,misfortune
,,,1,,,,sadness, fear,, negative,, sadness,,,,,missing
,,,1,,,,sadness, fear,, negative,, sadness,,,,,mortuary
,,,1,,,,sadness, fear,, negative,, sadness,,,,,neuralgia
,,,1,,,,sadness, fear,, negative,, sadness,,,,,neurosis
,,,1,,,,sadness, fear,, negative,, sadness,,,,,obliteration
,,,1,,,,sadness, fear,, negative,, sadness,,,,,orphan
,,,1,,,,sadness, fear,, negative,, sadness,,,,,pain
,,,1,,,,sadness, fear,, negative,, sadness,,,,,pained
,,,1,,,,sadness, fear,, negative,, sadness,,,,,pandemic
,,,1,,,,sadness, fear,, negative,, sadness,,,,,penal
,,,1,,,,sadness, fear,, negative,, sadness,,,,,perish
,,,1,,,,sadness, fear,, negative,, sadness,,,,,perishing
,,,1,,,,sadness, fear,, negative,, sadness,,,,,pessimist
,,,1,,,,sadness, fear,, negative,, sadness,,,,,polio
,,,1,,,,sadness, fear,, negative,, sadness,,,,,problem
,,,1,,,,sadness, fear,, negative,, sadness,,,,,relapse
,,,1,,,,sadness, fear,, negative,, sadness,,,,,rubble
